report_status,id,name,latitude,longitude,routing_lat,routing_lon,category,operating_hours,phone,mobile,house_number,street_name,postal_code,admin2,admin3,admin4,admin5,closed_from
update,360qqgvh-bce0391fbf6fcce39fc86dc370d6869f,Royal Luxury,-6.11089,106.7418,-6.1107481812752,106.741913011796,Pet Care,,,,C/26,Jalan Marina Indah,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-a1218bc34af3d76116ac3b2bf2fc73ce,RS Pantai Indah Kapuk,-6.111849885,106.7527963,-6.1115807425,106.7527718325,Hospital,"Monday-Sunday, 00:00-23:59",+62215880911,,,Jalan Pantai Indah Timur,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
update,360qqgvh-d634331057a24349b5caa479ec8a6396,Rumah Makan Padang Rahmat,-6.121988747,106.730149,-6.1219988735,106.7301388735,Restaurant,,,,,Jalan Kayu Besar,11820,DKI Jakarta,Jakarta Barat,Kali Deres,Tegal Alur,
update,360qqgvk-e2aaef8f8f0e7c6853c2cfc1dcc93d0c,RX Relaxology Pik (Food Plaza),-6.104148333,106.7415683,-6.1039815300573,106.741580655774,Wellness Center and Services,,,,37,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-de0f7f21988bbd7a74bf0ed1f0a27f8b,Sakumini Store Central Market Pik,-6.090968333,106.7459483,-6.09072744864984,106.745700905262,Children's Apparel,,,,,Jalan Cluster Melody Golf 3,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-ace7c87212a364cb8457691c8b19c6e3,Salad Stop,-6.090796667,106.7460825,-6.0906117366066,106.746242773008,Deli,,,,5,Jalan Melody Golf V No5,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-b3829c19b1fb1ddfdb984ae32318daa7,Salty Salty,-6.092229069,106.7410057,-6.09216268601183,106.740846380828,Coffee Shop,"Monday/Tuesday/Wednesday/Thursday/Sunday, 09:00-21:00; Saturday-Saturday, 09:00-14:00",+6287777256698,,12,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-93f2dbd5804931857de0d0e460517c7b,Samsung Experience Store Pik Avenue,-6.108354225,106.7404776,-6.10826320360245,106.74026785504,Mobile Retailer,"Monday/Sunday, 10:00-22:00",+6281510914068,,,Jalan Pantai Indah Kapuk Rt6rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-66a8e985f38d2c54aabffb0b37317650,Saturdays Optik Pik Avenue,-6.109656581,106.7405813,-6.109989548,106.740359322,Optical,"Monday/Sunday, 10:00-22:00",+6287749552507,,,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-57bb911b1040e818e9b15f6d0b445213,Seashell Beauty Pik,-6.104883894,106.7401416,-6.10488308213698,106.740135556131,Hair and Beauty,,,,23,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-7710ceded7068836f114563b56265b3e,Secret Sushi by Okinawa Sushi,-6.09239708,106.7481365,-6.09246394715123,106.748112113157,Casual Dining,,,,7,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-1c1ebd26bcb051f7e2d96aa76962115a,Senikersku & Cuci Senikersku Sneakers Store North Jakarta,-6.092609978,106.7464968,-6.09250778148984,106.746531183873,Shoes-Footwear,,,,47,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-62e116edfdb6612831c12e196cd1155b,Sensatia Botanicals - Central Market Pik,-6.090939608,106.7463499,-6.09081252172535,106.74646600351,Hair and Beauty,,,,19,Jalan Melody Golf V No5,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-8014dcde5b44f648adeb8402811df01c,Sewa Gaun Pik Rent a Gown,-6.110028268,106.7411756,-6.10998763108965,106.741129883476,Wedding Services and Bridal Studio,"Monday-Sunday, 10:00-18:00",+6281806155676,,C/7,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-0f621e70135e2b379ac4822b9efc0e65,Shun Xiang Bakut Teh,-6.104198333,106.741435,-6.10398,106.74156,Casual Dining,,,,37,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-0779ca9d64933e7571e62e89a650e37d,Sibu Oukie Bakmi Kepiting Golf Island Pik,-6.087901667,106.7433333,-6.08785993690598,106.743373705329,Restaurant,,,,56,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-e571591d09a77b480eb7cba90045cc62,Six Ounces Pik,-6.090818333,106.7459883,-6.09063045611518,106.745795345362,Coffee Shop,,,,5,Jalan Cluster Melody Golf 3,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-81a7eebc13991fda143788e53312ae32,Sixtynine Prime,-6.090446227,106.7423761,-6.09060839798612,106.742307684115,Bar or Pub,,,,C/15,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-770228b8becb42449a196d71dcff3ecc,Sky Lounge Bar Dan Grill,-6.103465022,106.7403516,-6.10346298676471,106.740348207941,Bar or Pub,,,,,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-b8f98991193e296bb1d81030ca034a19,Speed Wash Coin Laundry Pik,-6.111619386,106.7447381,-6.11151038670249,106.744727334637,Dry Cleaning and Laundry,,,,7,Jalan Town House Cordoba,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-66bfad6e10241241a362b218d8dd0339,STARBUCKS,-6.111122144,106.7410798,-6.11104242205595,106.741144689954,Coffee Shop,,,,B/18,Jalan Marina Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-66e8d051b03c32421591a587b4fbdd43,Stopia Coating Detailing,-6.087781667,106.7432567,-6.08776359180845,106.743274201376,Car Wash-Detailing,,,,56,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-3f45c7ae433c4e53b93adc0098ebca24,Suite & Share,-6.089255,106.744825,-6.08924898042415,106.744830685155,Coffee Shop,,,,130,Jalan Harmony Golf 8,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-4619133af41bb7b07344c9952cf1a8b3,Sulayman Resto,-6.111847618,106.7427628,-6.11189742406468,106.742724313495,Casual Dining,,,,E/1,Jalan Marina Indah Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-4bebd91ac36eaa602327ffab2e0e4d05,Sum Ting Wong,-6.09494362,106.739727099999,-6.09490646595644,106.739656772702,Casual Dining,,,,19,Jalan Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-19a27074f562ca02c280b7b6c2e608c8,Super Yumcha,-6.091136667,106.746035,-6.0913833196553,106.745934511881,Restaurant,,,,,Jalan Pulau Maju Bersama,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-cfc119aa09eb461088274bf294ad07d8,Surin.Id,-6.105233691,106.7401747,-6.10522231177221,106.740089987971,Women's Apparel,,,,23,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-dd2c9d911df861c26e48d681b837f744,Sushi Nika Pik,-6.092119312,106.7409867,-6.09207681820286,106.740881477264,Casual Dining,"Monday-Thursday, 11:00-22:00; Friday-Sunday, 11:00-23:00",+6281110540033,,15,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-21afcf12b4f094f8d7687767425ea61d,Sushi Tei Central Market,-6.091126667,106.7462967,-6.09087112887697,106.746530154582,Casual Dining,,,,19,Jalan Melody Golf V No5,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-a596d81ae90b48a1b1e3b5db6127b949,Swissôtel Jakarta PIK Avenue,-6.10810425,106.74007,-6.10807060469543,106.740099159264,Hotel,,,,,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-016c19f366b1131d00dc678fbe4f7e82,T2 Taiwanese Tea and Coffee Pik,-6.087866667,106.7432967,-6.08782471079415,106.743337324263,Coffee Shop,,,,56,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-f5001a2e423d7a98d7e305c2836eb614,Ta - Chia Pik,-6.10442484,106.7402137,-6.1044226511291,106.740197405072,Casual Dining,,,,1,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-f031f50630a6df16f6d72ed718fbfe39,Tempong Mbok (Tembok),-6.112271306,106.74873,-6.11243789164166,106.748739004629,Casual Dining,"Monday-Sunday, 11:00-22:00",+628111363660,,D/23,Jalan Ebony Golf Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-ad1640736b76399cdaca89fe5fe7769e,Theclinic,-6.087473333,106.7429217,-6.08744698377022,106.742947212746,Hair and Beauty,,,,8,Jalan Pantai Indah Kapuk Rt7rw2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-5281382a8a808c0a1333e2821e288d6f,Tip Tap Proom,-6.103978333,106.741645,-6.10398625284038,106.741644413345,Bar or Pub,,,,,Jalan Pantai Indah Kapuk Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-e461fe39c59a1cdaa5653060278fb3f7,Topgolf the Range Pik,-6.112896677,106.7467591,-6.11275166711633,106.746805239508,Golf Course,,,,,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-7ccc144cba354e83dabbe35ab3aaa15b,Un-Yang-Kor-Dai Jakarta,-6.092747736,106.7495553,-6.09284039794082,106.749534882962,Fine Dining,"Monday-Sunday, 11:00-22:00",+6287788688999,,,Jalan The Golf Island Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-5b0621f87b9dac9a0cc035d517e87b6d,Wallpaper Indonesia,-6.115248555,106.7553677,-6.11521297047541,106.755518934229,Interior and Exterior Design,"Monday-Sunday, 09:00-17:30",+6281287713680,,,Jalan Kolonel Sugiono,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
update,360qqgvk-25efdd77b5d87ffa8bd2b9fc3cc710b3,Warung Family Jaya,-6.091307553,106.7406269,-6.09134373403668,106.740732153925,Restaurant,"Monday-Sunday, 00:00-23:59",+6285882268878,,36,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-e2239bc5f8c318b733783abc6de55c43,Warung Mamah Aulia,-6.11828757,106.7280747,-6.11834196105661,106.728134035698,Convenience Store,,,,,Jalan Kamal Muara No68 Rt3rw2,11820,DKI Jakarta,Jakarta Barat,Kali Deres,Tegal Alur,
update,360qqgvh-69201def792f2130f34c2ad6e05735eb,Wax Inc,-6.111303403,106.7424896,-6.11124362728461,106.742536092223,Hair and Beauty,,,,H/2,Jalan Marina Indah,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-2ac70ecc3e0502f33002f77d9d4f6f13,Wei Xiang Tian Pik 2,-6.104198333,106.741435,-6.10398,106.74156,Casual Dining,,,,37,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-60651d37a8654bebad893110087d300c,Weiss Dental Pik,-6.104307086,106.7402262,-6.10430533489147,106.74021316397,Dentist-Dental Office,,,,1,Jalan Garden House,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360jx7ps-19706928697009cb219910063369b28e,Widodo Dental Center,-6.110818429,106.7424169,-6.11072158838755,106.742494222349,Dentist-Dental Office,,,,C/35,Jalan Town House Cordoba,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-e5c3119d40324c69a6d0f297563cb017,Wing Heng,-6.10407,106.741425,-6.10398,106.74156,Restaurant,,,,37,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-1b6f10a4aa6072d3db2c34f685776373,Ww Whisky and Wine,-6.097896167,106.7405545,-6.09797544125971,106.74050876485,Bar or Pub,"Monday-Sunday, 10:00-00:00",+6281908880090,,79,Jalan Bidara,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvm-19e2c1f27440c7893ec7c635bd3e570c,Xing Hua Restaurant Pik Golf Island,-6.088165,106.74368,-6.08815989141165,106.743684886476,Casual Dining,,,,76,Jalan Rgi,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-9119a801bb2f8a64c9306652255a64dd,Yingchun Reflexology Pik,-6.0927901,106.7407647,-6.09272915517241,106.740612337931,Wellness Center and Services,,,,71,Jalan Boulevard,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-6ffa0bd0d060a37c6ddcace32f34808b,Yoga Fit Pik,-6.092469054,106.7409061,-6.09240253121894,106.740746445325,Fitness-Health Club,"Monday-Friday, 07:00-21:00; Saturday-Sunday, 08:00-14:00",,,53,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-f0f9395028e9fd207ba351c3bae72c7e,Zap,-6.111560338,106.7415873,-6.11148441712534,106.74165411037,Hair and Beauty,"Monday-Sunday, 09:00-19:00",+622122576483,,B/30,Jalan Marina Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvh-8bc0766b4df6a9c3a6751b67d3381a55,Zenbu House of Mozaru,-6.108750231,106.7405357,-6.10865919189412,106.740945375976,Casual Dining,"Monday-Sunday, 10:00-22:00",+6282114870493,,,Jalan Pantai Indah Utara I,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvk-67ac6d26a6c56355ecabe9a35395b591,Zhengda Pik,-6.092691741,106.7399059,-6.09264776594662,106.739794844357,Casual Dining,"Monday-Friday, 09:00-22:00; Saturday-Sunday, 07:00-23:00",,,A/71,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
update,360qqgvj-31c4a5734df62ec665356fd9d8aaae48,Zycle + Pilates Pik 1,-6.112966456,106.7524768,-6.11298258996721,106.752299326361,Fitness-Health Club,"Monday-Friday, 08:00-21:00; Saturday-Sunday, 08:00-15:00",+62817801126,,,Jalan Pantai Indah Kapuk,14460,DKI Jakarta,Jakarta Utara,Penjaringan,Kapuk Muara,
delete,360qqgvj-55cc2a10095b4ced231425cc8b372581,101- Juice,-6.11196,106.74472,-6.11189,106.74471,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Marina Indah,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-01-02
delete,360qqgvh-d831e40b4ba558e4b62ecf67ad7cff0c,Agen Bis Po New Shantika,-6.12167,106.73136,-6.12161,106.73124,Transportation Service,"Monday-Sunday, 07:00-22:00",,,96,Jalan Outer Ring Road,11820,,DKI Jakarta,Jakarta Barat,Kali Deres,2025-02-19
delete,360qqgvj-9a4075f81adb0fe98700a9fc3f6bf73e,Ayam Goreng Muara Karang 179,-6.11244,106.743832,-6.11243,106.74383,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2023-08-15
delete,360qqgvh-4f00c86025863f7ca80ca7cfbccd2067,Bahana Cell,-6.12097,106.72998,-6.12125,106.73022,Consumer Electronics Store,,,,5,Jalan Kamal Muara,11820,,DKI Jakarta,Jakarta Barat,Kali Deres,2024-03-27
delete,360qqgvk-266da44b8c0b8914d2bfdd07627d7315,Beautyline Pik Avenue Mall,-6.10321,106.74145,-6.10359,106.74159,Healthcare and Healthcare Support Services,,6.28E+12,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-03-21
delete,360qqgvm-4ddfb2a015f1a8187b76c5e533ddd69e,Berkat Nasi Goreng Gila Menteng,-6.09292,106.74313,-6.09297,106.74323,Food Market-Stall,,6.28E+12,6.28E+12,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-02-05
delete,360qqgvk-4622cb5fa7d6a171d6275f55857acfcc,Besmoke Cubic Space Pik,-6.09385,106.74262,-6.09389,106.74269,Restaurant,"Monday-Sunday, 10:00-22:00",6.29E+12,,23,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2022-06-19
delete,360qqgvk-198e9aed2a9d6b44084ea3ca6069b225,Bns Hype,-6.09289,106.74008,-6.09273,106.74021,Convenience Store,"Monday-Sunday, 07:00-23:00",,,76,Jalan Rukan Beach View,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-01-21
delete,360qqgvj-649824d14fcf48abb48ccd9fd98867bc,Brew and Else,-6.1128217,106.7479929,-6.11288,106.74793,Coffee Shop,"Monday-Sunday, 07:00-22:00",6.29E+12,,,Jalan Ebony Golf Raya,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-01-27
delete,360qqgvm-ee5f3958344a114f83871ae213fcd9c6,Byonskin,-6.09254,106.74635,-6.09245,106.74638,Hair and Beauty,"Monday-Sunday, 09:00-20:00",,6.28E+12,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-03-21
delete,360qqgvj-1c946b09e56b06ccd052465b44b36afb,Captain Barbershop Premiere Pik,-6.11219,106.74212,-6.11198,106.74227,Barber,"Monday-Sunday, 09:00-20:00",6.28E+12,,6,Jalan Marina Indah,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-01-16
delete,360qqgvk-43ddd01803026783fb22c8c2ece2e81f,Cliff Noodl @ Golf Island,-6.09099,106.74145,-6.09099,106.7413,Restaurant,"Monday-Sunday, 10:00-22:00",,,55,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-01-06
delete,360qqgvh-c2d21af8a0f1031939d758da20a61d59,Colliba Chemical,-6.105484464,106.7399805,-6.10398,106.74156,Property Management,,,,31,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-03-11
delete,360qqgvh-8d18a31d22283525ee073b4670beeefc,Cya Thay,-6.11204596,106.7460012,-6.11206,106.74587,Restaurant,"Monday-Sunday, 10:00-22:00",6.22E+11,,19,Jalan Marina Raya 2,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2023-10-15
delete,360qqgvk-55aa468b40524c8dbce8e2d54a504058,Dokter Gadget,-6.106821892,106.7380033,-6.10677,106.73794,Family-General Practice Physicians,,,,,Jalan Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-10-20
delete,360qqgvh-337d9b19e6a08e74a5da846ee73b25db,Electronic City Pik Avenue,-6.08923,106.74228,-6.08909,106.74239,Consumer Electronics Store,,,,2A,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-10-28
delete,360qqgvk-c877a83e51d2bf02723b7c883b0bace7,Elite Pvc Plafon,-6.104982804,106.7411849,-6.10497,106.74105,Specialty Store,"Monday-Sunday, 09:00-21:00",,,,Jalan Pantai Indah Kapuk Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-03-05
delete,360qqgvk-3fc1cddfc5f6664bbff046d97bf6a354,Eusie Cosmetic,-6.094559956,106.7425642,-6.09463,106.74268,Hair and Beauty,"Monday-Sunday, 09:00-20:00",,,,The Golf Island Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-09-20
delete,360qqgvk-46406eb627314675b45ae541d3d88dbe,Fmp Nasi Belawan,-6.10464,106.74332,-6.10453,106.74333,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Kenari Golf 3,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-11-04
delete,360qqgvh-589654c5fc58215b46d996bafa04638d,Glambeaux,-6.11155,106.74152,-6.11145,106.74161,Hair and Beauty,"Monday-Sunday, 09:00-20:00",6.28E+12,,7,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-01-20
delete,360qqgvh-0f610437555d783b675fe05085df1ed3,Gracia Cakes,-6.1113,106.73842,-6.11127,106.73839,Bakery and Baked Goods Store,"Monday-Sunday, 07:00-20:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-08-18
delete,360qqgvm-0f46c7512d2742c838f3e6f86e61a326,Hendric Shinigami Tattoo Jakarta,-6.09159,106.74455,-6.09181,106.74439,Body Piercing and Tattoos,,6.28E+12,6.28E+12,,Jalan Flamboyan,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-09-15
delete,360qqgvj-ef2fca7ace2e09e9ac2ce4a963b0a8ef,Hong Tang Healthy Asian Dessert Pik,-6.11523,106.75548,-6.11521,106.75562,Food-Beverage Specialty Store,"Monday-Sunday, 09:00-21:00",6.29E+12,,6,Jalan Mandara Permai VII,14460,,DKI Jakarta,Jakarta,Penjaringan,2025-12-15
delete,360qqgvk-9821e6bfbc44de2d45a1e0108fdaa03a,Istana Boneka Pantai Indah Kapuk Isbon,-6.10435,106.74165,-6.10444,106.74164,Specialty Store,"Monday-Sunday, 09:00-21:00",6.28E+11,,26,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-02-07
delete,360qqgvh-2d8fe10049b8927ac3f08c853ed4a3a4,Justice,-6.11109,106.74185,-6.11117,106.74178,Clothing and Accessories,"Monday-Sunday, 10:00-21:00",,,2,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta,Penjaringan,2022-01-05
delete,360qqgvk-7d3e4eb3de49b354c7117ec20921074c,Kopi Lol Pik,-6.09285,106.74067,-6.09281,106.74058,Coffee Shop,"Monday-Sunday, 07:00-22:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-03-04
delete,360qqgvk-bf1c8a3a477c4474bbf8f4eef5ea3ff5,Kopitien67 Batavia,-6.088775834,106.7428608,-6.08871,106.74297,Restaurant,"Monday-Sunday, 10:00-22:00",,,11,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-12-18
delete,360qqgvh-a57548e160f36da967a54858594615a3,Kursus Mengemudi - Antar Jemput Sunrise Jaya,-6.11045,106.74025,-6.11041,106.74028,Training and Development,"Monday-Sunday, 08:00-17:00",6.28E+11,,5,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-02-26
delete,360qqgvk-620967c305b69771deb1ed06fc014006,Lean Healthy Choice,-6.10413,106.74146,-6.10415,106.74181,Specialty Store,"Monday-Sunday, 09:00-21:00",,,16,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2023-12-17
delete,360qqgvk-6147aae887252274738db7938ace9fd0,Living Clinic,-6.09292,106.74313,-6.09297,106.74323,Family-General Practice Physicians,,6.28E+12,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-11-02
delete,360jx7ps-cf03e88383f60086c81e1f5c2d27ae6d,Manna,-6.10305,106.74146,-6.10303,106.74131,Women's Apparel,"Monday-Sunday, 10:00-21:00",,,,Jalan Pantai Indah Kapuk Fresh Market,14470,DKI Jakarta,DKI Jakarta,Jakarta Utara,Penjaringan,2025-07-16
delete,360qqgvh-9ad0a06d9d6341c9f3425625cb1b8baf,Martabak Pecenongan 43,-6.11074,106.74013,-6.11045,106.74033,Restaurant,"Monday-Sunday, 10:00-22:00",,,2,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta,Penjaringan,2024-12-01
delete,360qqgvm-733fa4eea2b4569731767ee52fd903c1,Mie Tarik Medan 69,-6.092775,106.74953,-6.09283,106.74952,Restaurant,"Monday-Sunday, 10:00-22:00",6.22E+11,6.28E+12,,The Golf Island Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-03-25
delete,360qqgvm-039114421b609e3dce5b20c403ef7e31,Mister Loo (Premium),-6.0902479,106.7438846,-6.09024,106.74376,Public Restroom-Toilets,,,,,Jalan Rukan Golf Island,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-10-19
delete,360qqgvj-1cfd4a75ec3f1dfcfc25be7c4531ac33,Mixnmax Studio Pik,-6.09034,106.74091,-6.09038,106.74104,Hair and Beauty,"Monday-Sunday, 09:00-20:00",6.29E+12,,6,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2024-10-11
delete,360aabd1-6de6b599011d094fad8a895802a2bab7,Momo Paradise Ho,-6.11297,106.74328,-6.11315,106.74324,Restaurant,"Monday-Sunday, 10:00-22:00",6.28E+11,,,Crown Golf,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-09-29
delete,360qqgvh-3e27934b04dd6f749c9a6613487f2329,Momo Paradise Pantai Indah Kapuk,-6.10432,106.74035,-6.10434,106.74048,Restaurant,"Monday-Sunday, 10:00-22:00",6.28E+11,,18,Jalan Pantai Indah Kapuk Boulevard,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-08-25
delete,360qqgvm-e74c512d954d7ae516b88a78a75624b3,Nakedsol by the Sea Pik,-6.09351,106.74745,-6.09346,106.74743,Shoes-Footwear,"Monday-Sunday, 10:00-21:00",,,,The Violin,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-08-04
delete,360qqgvm-362b4ee83d390b49eb8f9e94f4f6a645,Neru,-6.093353,106.751033,-6.09316,106.75078,Clothing and Accessories,"Monday-Sunday, 10:00-21:00",,,,The Golf Island Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-02-05
delete,360qqgvk-9a5c5fda279d8256808618987f661f58,Nonna Store Pik,-6.10321,106.74145,-6.10359,106.74159,"Gift, Antique and Art",,6.29E+12,,37,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2022-01-15
delete,360qqgvk-5b12b8fa6e496fff3bd8f6b172b099e8,Ocean Printing Golf Island,-6.088775834,106.7428608,-6.08871,106.74297,Printing and Publishing,,,6.28E+12,11,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-11-21
delete,360qqgvk-be281292a5a5427913ef8ff28bb592ed,Old Shanghai Pangsit,-6.10367,106.74128,-6.10366,106.74124,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk Fresh Market,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-03-06
